TransactionID,Amount,CustomerID,Timestamp,MerchantID,FraudIndicator,TransactionAmount,AnomalyScore,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location
147,-1.4249337320789774,1112,2022-01-07 02:00:00,2504,0,1.4483658845438168,0.3416862779208109,4,Customer 1112,57,Address 1112,1.602554271601336,2022-04-22,0,320,Location 2504
148,0.9628397884740857,1066,2022-01-07 03:00:00,2369,0,0.8689514624474544,0.3725887139942337,1,Customer 1066,64,Address 1066,1.285528078554608,2022-03-07,0,234,Location 2369
149,-1.7770989595448834,1598,2022-01-07 04:00:00,2751,1,-1.6147551185808284,-1.4406007774864518,4,Customer 1598,29,Address 1598,0.32868271057104176,2023-08-21,0,476,Location 2751
150,-1.602454401489765,1117,2022-01-07 05:00:00,2684,0,-0.7703539186325025,1.7012894774677414,2,Customer 1117,52,Address 1117,0.6193099376948327,2022-04-27,0,437,Location 2684
151,-0.3643196200944524,1311,2022-01-07 06:00:00,2920,0,1.355527939344952,0.7149777536121074,3,Customer 1311,25,Address 1311,1.3933356713974672,2022-11-07,0,597,Location 2920
152,-1.7859465109029793,1998,2022-01-07 07:00:00,2953,0,0.45536441343261047,1.0205520994442727,4,Customer 1998,25,Address 1998,1.3520532868232313,2024-09-24,0,620,Location 2953
153,-0.5933592952270311,1123,2022-01-07 08:00:00,2514,0,-1.2271952957224712,1.2786668055093213,1,Customer 1123,34,Address 1123,0.6425648855388052,2022-05-03,0,327,Location 2514
154,0.014142571869650507,1098,2022-01-07 09:00:00,2480,0,-1.252161691801763,-1.5816519411504997,1,Customer 1098,61,Address 1098,0.2716965613072001,2022-04-08,0,304,Location 2480
155,1.0093337170434895,1836,2022-01-07 10:00:00,2598,0,-0.02801836118921686,-1.1787099969534702,3,Customer 1836,47,Address 1836,-0.6681834679209179,2024-04-15,0,382,Location 2598
156,0.13513230793621112,1126,2022-01-07 11:00:00,2245,0,1.4022179575722649,-1.0306677220175298,3,Customer 1126,27,Address 1126,0.537422187217093,2022-05-06,0,153,Location 2245
157,1.5091916836422996,1105,2022-01-07 12:00:00,2068,0,0.17987803860179577,0.9064221100937371,1,Customer 1105,37,Address 1105,0.7375520881699776,2022-04-15,0,41,Location 2068
158,-0.25782124853642674,1634,2022-01-07 13:00:00,2454,0,0.08761408842804003,-1.7031112743287147,0,Customer 1634,44,Address 1634,-0.16267171747012887,2023-09-26,0,286,Location 2454
159,0.8162613696877675,1768,2022-01-07 14:00:00,2225,0,-0.25167593878263755,-1.4696579869900355,2,Customer 1768,35,Address 1768,-1.5322085212644259,2024-02-07,0,138,Location 2225
160,1.7498582881023153,1271,2022-01-07 15:00:00,2783,1,-1.3580969486361496,1.0670974109160334,0,Customer 1271,23,Address 1271,1.3269036625213015,2022-09-28,0,501,Location 2783
161,1.6852312674910173,1935,2022-01-07 16:00:00,2752,0,-0.8268930269946787,1.1119483128483523,4,Customer 1935,35,Address 1935,-0.35844415595121676,2024-07-23,0,477,Location 2752
162,0.5174878590085548,1666,2022-01-07 17:00:00,2583,1,1.4591704091587694,-1.2555092429935373,3,Customer 1666,36,Address 1666,1.5589687505395542,2023-10-28,0,371,Location 2583
163,-0.10592563002015208,1495,2022-01-07 18:00:00,2370,0,0.24703676944362352,1.4010169449156655,1,Customer 1495,20,Address 1495,-1.7639369224119918,2023-05-10,0,235,Location 2370
164,1.3313934407559893,1982,2022-01-07 19:00:00,2025,0,-1.3287078930946434,-0.5655254898900418,2,Customer 1982,46,Address 1982,-0.44892584311914013,2024-09-08,0,17,Location 2025
165,0.6091083672573959,1127,2022-01-07 20:00:00,2998,0,-0.6222897941024242,-1.4857727987065295,0,Customer 1127,39,Address 1127,-0.34347411737003797,2022-05-07,0,649,Location 2998
166,-1.5497667737851215,1437,2022-01-07 21:00:00,2081,0,1.5004738842043008,-1.1076572351471963,4,Customer 1437,19,Address 1437,-0.7889308400185543,2023-03-13,0,49,Location 2081
167,-0.7391727004542578,1145,2022-01-07 22:00:00,2229,0,0.5787917592099232,1.6153346474334214,4,Customer 1145,56,Address 1145,1.6304909325187857,2022-05-25,0,142,Location 2229
168,-0.6950648344568146,1477,2022-01-07 23:00:00,2711,0,0.35343667272756346,1.2058034717751425,1,Customer 1477,31,Address 1477,-0.5891908149674768,2023-04-22,0,454,Location 2711
169,-0.7178168991815215,1727,2022-01-08 00:00:00,2853,0,1.226578572445965,0.5059741343059253,2,Customer 1727,25,Address 1727,0.8767920359726598,2023-12-28,0,551,Location 2853
170,-1.1148006398118173,1365,2022-01-08 01:00:00,2514,0,1.544921857669596,-0.21684290050114624,2,Customer 1365,49,Address 1365,-1.3648819977118085,2022-12-31,1,327,Location 2514
171,-1.5534211322190659,1239,2022-01-08 02:00:00,2201,0,1.355012605807125,-0.14971129262615937,3,Customer 1239,40,Address 1239,1.177012986106507,2022-08-27,0,123,Location 2201
172,1.6129730716072774,1422,2022-01-08 03:00:00,2818,0,1.6399377223480838,-0.2546708306066463,4,Customer 1422,32,Address 1422,0.5011493844477664,2023-02-26,0,521,Location 2818
173,0.32252050995406406,1089,2022-01-08 04:00:00,2200,0,0.5143738322038833,1.6109914658008029,1,Customer 1089,50,Address 1089,0.16000155561567378,2022-03-30,0,122,Location 2200
174,1.6629499223863904,1407,2022-01-08 05:00:00,2898,1,-0.6693229787272954,1.0545967283157096,3,Customer 1407,32,Address 1407,1.2256888939553077,2023-02-11,0,581,Location 2898
175,-1.6682181278307573,1233,2022-01-08 06:00:00,2298,0,0.6220300451289876,-0.4664267273538217,1,Customer 1233,28,Address 1233,0.9777397454299965,2022-08-21,0,191,Location 2298
176,-1.4906023364438927,1474,2022-01-08 07:00:00,2144,0,-1.2533481662125345,-0.4652188317560429,1,Customer 1474,37,Address 1474,0.9027814805435583,2023-04-19,0,88,Location 2144
177,0.0800509432737776,1059,2022-01-08 08:00:00,2372,0,1.577558420599328,-0.43690786672371473,2,Customer 1059,42,Address 1059,-0.49818982496857883,2022-02-28,0,237,Location 2372
178,1.4566681759542628,1596,2022-01-08 09:00:00,2196,0,0.7409400315561262,-0.04349931339199935,1,Customer 1596,62,Address 1596,0.7437559700514231,2023-08-19,0,120,Location 2196
179,0.4751639529959105,1800,2022-01-08 10:00:00,2981,0,0.591378263938676,1.0882307859553195,0,Customer 1800,58,Address 1800,0.3607041735615626,2024-03-10,0,638,Location 2981
180,0.9602137671901049,1117,2022-01-08 11:00:00,2229,0,0.6768249470779072,-0.1581342702750808,0,Customer 1117,52,Address 1117,0.6193099376948327,2022-04-27,0,142,Location 2229
181,0.7661699637828377,1548,2022-01-08 12:00:00,2078,0,1.532225885746804,-1.1940652967954162,2,Customer 1548,29,Address 1548,-0.48530126553155795,2023-07-02,0,46,Location 2078
182,1.382983488136289,1084,2022-01-08 13:00:00,2220,0,-1.4187247035368444,0.8261722370440157,4,Customer 1084,60,Address 1084,-1.3964889724498548,2022-03-25,0,134,Location 2220
183,0.6489124623519898,1591,2022-01-08 14:00:00,2671,0,-1.6318267191232514,1.6455046417552934,1,Customer 1591,36,Address 1591,0.884890135756853,2023-08-14,0,427,Location 2671
184,0.8520131966047153,1107,2022-01-08 15:00:00,2507,0,0.5746854144308183,1.5340885766748378,3,Customer 1107,60,Address 1107,0.1775480963183498,2022-04-17,0,322,Location 2507
185,-0.9842444625756036,1449,2022-01-08 16:00:00,2166,0,-0.9990693440805335,1.3150341409125645,1,Customer 1449,64,Address 1449,-0.8743284308227159,2023-03-25,0,101,Location 2166
186,-1.65409397384331,1997,2022-01-08 17:00:00,2528,0,-1.7207364193994543,-1.3998932739820182,1,Customer 1997,58,Address 1997,1.3941126105931403,2024-09-23,0,337,Location 2528
187,1.2323784460387264,1825,2022-01-08 18:00:00,2366,0,-0.967234450292736,-0.3878019748794727,3,Customer 1825,54,Address 1825,-0.3266500693275044,2024-04-04,0,233,Location 2366
188,-0.6482074840003765,1609,2022-01-08 19:00:00,2348,0,1.1662547943558192,0.37264614567788773,2,Customer 1609,29,Address 1609,0.5395248905146813,2023-09-01,0,221,Location 2348
189,0.33364396513133265,1439,2022-01-08 20:00:00,2163,0,1.3358551065931068,-1.525252466726448,0,Customer 1439,47,Address 1439,1.119289501720198,2023-03-15,0,98,Location 2163
190,-1.6544723000369281,1122,2022-01-08 21:00:00,2778,0,1.5952180230974902,-1.2483364315880983,4,Customer 1122,54,Address 1122,-0.2825029572329828,2022-05-02,0,497,Location 2778
191,-0.6431310801838275,1542,2022-01-08 22:00:00,2360,0,1.4726150842642292,-0.7307679235178837,3,Customer 1542,63,Address 1542,0.43052138931756784,2023-06-26,0,228,Location 2360
192,0.23537057024278785,1024,2022-01-08 23:00:00,2940,0,0.3585679712412197,-1.5822944882263026,3,Customer 1024,40,Address 1024,-1.5438152289315694,2022-01-24,0,611,Location 2940
193,0.24703037678059864,1804,2022-01-09 00:00:00,2926,0,0.11782319926840444,1.638059211615799,0,Customer 1804,24,Address 1804,1.2639454859658965,2024-03-14,0,601,Location 2926
194,-1.1807376987356382,1394,2022-01-09 01:00:00,2176,0,1.0024549002729304,-1.0957226391666928,4,Customer 1394,31,Address 1394,-1.6925353661604865,2023-01-29,0,107,Location 2176
195,0.190273448034623,1377,2022-01-09 02:00:00,2901,0,-0.34749977135542465,1.1690605914228918,0,Customer 1377,46,Address 1377,0.7087750766865356,2023-01-12,0,584,Location 2901
196,0.7405253011634737,1860,2022-01-09 03:00:00,2208,0,-1.7039158027186134,-1.1677490879395567,4,Customer 1860,21,Address 1860,-1.2960558858898499,2024-05-09,0,128,Location 2208
197,-0.5504851303195297,1022,2022-01-09 04:00:00,2125,0,-0.6175962920804056,1.008912940184513,3,Customer 1022,55,Address 1022,-0.5711073150632855,2022-01-22,0,74,Location 2125
198,0.8822363967427239,1599,2022-01-09 05:00:00,2162,0,0.5204145380576006,-0.14411253668012072,1,Customer 1599,18,Address 1599,1.160737302266608,2023-08-22,1,97,Location 2162
199,0.21174200017470088,1281,2022-01-09 06:00:00,2679,1,0.7265407992061194,-0.47936476430047364,3,Customer 1281,33,Address 1281,-0.9971419674565476,2022-10-08,0,434,Location 2679
200,-1.7769695502200344,1549,2022-01-09 07:00:00,2900,0,-1.7146414381466266,0.5622208985091113,1,Customer 1549,60,Address 1549,-0.5887514553605692,2023-07-03,0,583,Location 2900
201,0.9300007549247269,1237,2022-01-09 08:00:00,2382,0,0.8795376533184263,-1.3868941173759028,2,Customer 1237,32,Address 1237,-0.21855796890253573,2022-08-25,0,244,Location 2382
202,-1.6693841719663207,1800,2022-01-09 09:00:00,2802,0,0.6711587298443656,1.2878592522955805,1,Customer 1800,58,Address 1800,0.3607041735615626,2024-03-10,0,511,Location 2802
203,0.23976132381124365,1167,2022-01-09 10:00:00,2789,0,-1.3826214926632796,0.5331616431301935,3,Customer 1167,33,Address 1167,-0.6278000930895099,2022-06-16,0,505,Location 2789
204,0.5192039059363022,1559,2022-01-09 11:00:00,2856,0,-0.12576066031235258,-1.3496521489063817,1,Customer 1559,22,Address 1559,-0.6394722834425643,2023-07-13,0,552,Location 2856
205,0.162082924364562,1764,2022-01-09 12:00:00,2618,0,1.23053408953677,1.0019294064127764,4,Customer 1764,49,Address 1764,0.7796400516570053,2024-02-03,0,392,Location 2618
206,1.5633912112531503,1124,2022-01-09 13:00:00,2493,0,-0.40278077844855925,-0.36595457577121304,4,Customer 1124,45,Address 1124,0.40623578037632124,2022-05-04,0,312,Location 2493
207,1.0443442380665477,1095,2022-01-09 14:00:00,2713,0,-0.2617976355873721,-0.7568086778822313,2,Customer 1095,27,Address 1095,1.0587068012876408,2022-04-05,1,456,Location 2713
208,0.12074613254516736,1690,2022-01-09 15:00:00,2478,0,0.8027178075435294,-0.6170203006763938,4,Customer 1690,24,Address 1690,0.00533879736547675,2023-11-21,0,302,Location 2478
209,-0.2933166736948343,1359,2022-01-09 16:00:00,2405,0,0.05388315067523468,-0.7074558963699876,0,Customer 1359,53,Address 1359,1.0694237006732814,2022-12-25,0,259,Location 2405
210,-1.1127092511652104,1026,2022-01-09 17:00:00,2332,0,-1.3272155828838021,-0.5879161993603299,2,Customer 1026,58,Address 1026,0.9358211566947021,2022-01-26,0,213,Location 2332
211,0.46437487462231275,1596,2022-01-09 18:00:00,2989,0,0.9019243643963815,1.657311489390032,1,Customer 1596,62,Address 1596,0.7437559700514231,2023-08-19,0,642,Location 2989
212,0.924533183843476,1506,2022-01-09 19:00:00,2828,1,-0.12950060373160055,1.2692731955204848,2,Customer 1506,22,Address 1506,0.011669744555419864,2023-05-21,0,530,Location 2828
213,1.0600014756131975,1219,2022-01-09 20:00:00,2065,0,0.7467292117934407,-0.15940978421560295,0,Customer 1219,23,Address 1219,0.7617193638883302,2022-08-07,0,39,Location 2065
214,0.4321094790253362,1609,2022-01-09 21:00:00,2536,0,0.8019320169028706,-1.3022771907439687,4,Customer 1609,29,Address 1609,0.5395248905146813,2023-09-01,0,342,Location 2536
215,-0.48313172736581217,1788,2022-01-09 22:00:00,2225,0,1.1995347672173362,-0.8497396063430592,1,Customer 1788,27,Address 1788,-0.5240355047243562,2024-02-27,0,138,Location 2225
216,1.4387427620919666,1320,2022-01-09 23:00:00,2533,0,-0.8629743755546526,-1.53470776317477,3,Customer 1320,48,Address 1320,-0.40978147802237336,2022-11-16,0,340,Location 2533
217,1.7276249044292113,1194,2022-01-10 00:00:00,2023,0,0.9137334060714872,-0.02317819269312616,4,Customer 1194,40,Address 1194,0.665641293431071,2022-07-13,0,15,Location 2023
218,1.1430695758186151,1387,2022-01-10 01:00:00,2884,0,-1.3102883136940209,-1.4073397377722099,1,Customer 1387,31,Address 1387,-1.4091796963186585,2023-01-22,1,571,Location 2884
219,-1.1448901744543585,1381,2022-01-10 02:00:00,2388,0,0.8792791854714817,1.2673096213932253,1,Customer 1381,58,Address 1381,-0.5943717280458025,2023-01-16,0,248,Location 2388
220,1.607145357053066,1023,2022-01-10 03:00:00,2338,0,0.417317435119304,-0.6413511561434626,1,Customer 1023,34,Address 1023,1.5083288123687557,2022-01-23,0,216,Location 2338
221,-0.0617317932054229,1292,2022-01-10 04:00:00,2094,0,-0.322492512791553,-0.9769480845722999,0,Customer 1292,33,Address 1292,-0.0007752640428567215,2022-10-19,0,58,Location 2094
222,0.493321191981382,1556,2022-01-10 05:00:00,2206,0,-1.4756227021289854,-1.5028949984791031,1,Customer 1556,53,Address 1556,-1.359839080597315,2023-07-10,0,127,Location 2206
223,0.5375740162963653,1616,2022-01-10 06:00:00,2334,0,0.039726745906090294,-1.6462051881093298,4,Customer 1616,31,Address 1616,-0.25877784987749053,2023-09-08,0,214,Location 2334
224,-0.9202751187434794,1646,2022-01-10 07:00:00,2893,0,-1.2934131288938184,0.6563662290184743,3,Customer 1646,46,Address 1646,-1.705540970180514,2023-10-08,0,577,Location 2893
225,1.261901172921033,1678,2022-01-10 08:00:00,2979,0,-0.551570007165365,1.710598119458837,0,Customer 1678,33,Address 1678,-0.9504570764276888,2023-11-09,1,637,Location 2979
226,-0.8327293712221551,1950,2022-01-10 09:00:00,2539,0,-1.609725823426627,0.9363274045276544,0,Customer 1950,48,Address 1950,-1.3077090911775022,2024-08-07,0,344,Location 2539
227,0.6679516061264056,1995,2022-01-10 10:00:00,2776,1,-1.0036048129391468,1.5503560590909016,4,Customer 1995,38,Address 1995,-1.3684917461414654,2024-09-21,0,495,Location 2776
228,0.016075508741280515,1492,2022-01-10 11:00:00,2962,0,-1.7208529963115144,-1.0543546971483246,1,Customer 1492,46,Address 1492,-1.0734036511142404,2023-05-07,0,627,Location 2962
229,-1.1552196304308182,1395,2022-01-10 12:00:00,2687,0,1.465017482893519,-0.8094263930263615,2,Customer 1395,32,Address 1395,-0.5254189810764268,2023-01-30,1,440,Location 2687
230,1.7688516120759896,1903,2022-01-10 13:00:00,2473,0,-0.16282328705876412,1.6174618686323359,0,Customer 1903,18,Address 1903,-0.39260437709946117,2024-06-21,0,297,Location 2473
231,-0.6421206666820918,1442,2022-01-10 14:00:00,2577,0,0.5756897428785864,-0.06161410360305509,1,Customer 1442,54,Address 1442,1.5929813602717942,2023-03-18,0,368,Location 2577
232,-0.25681825066679137,1169,2022-01-10 15:00:00,2559,0,-1.5760729520115435,-0.5701724674002345,2,Customer 1169,30,Address 1169,-0.6674190528995272,2022-06-18,0,356,Location 2559
233,1.7295586081090644,1767,2022-01-10 16:00:00,2787,0,0.25000496359412144,-1.5507017452635452,1,Customer 1767,38,Address 1767,-1.7632525569355906,2024-02-06,0,504,Location 2787
234,0.5562395445524866,1221,2022-01-10 17:00:00,2851,0,-0.7633293434986352,1.3916998762335722,2,Customer 1221,37,Address 1221,0.3965072551613046,2022-08-09,0,550,Location 2851
235,0.3972370024016544,1806,2022-01-10 18:00:00,2949,0,0.021992210214029962,1.4569784418133098,3,Customer 1806,61,Address 1806,0.692945548574574,2024-03-16,0,618,Location 2949
236,0.5758657839045006,1999,2022-01-10 19:00:00,2789,0,-0.8426783972481213,-0.3068396472308893,3,Customer 1999,57,Address 1999,0.6542878188677561,2024-09-25,0,505,Location 2789
237,-0.36803301588229037,1506,2022-01-10 20:00:00,2442,0,-1.247822720877621,1.3950332487054578,1,Customer 1506,22,Address 1506,0.011669744555419864,2023-05-21,0,280,Location 2442
238,-0.007616866447254016,1024,2022-01-10 21:00:00,2231,0,-1.1718435125451014,-1.3963622310324755,3,Customer 1024,40,Address 1024,-1.5438152289315694,2022-01-24,0,143,Location 2231
239,-0.05649148764531515,1359,2022-01-10 22:00:00,2442,0,-0.1260708411748524,-0.5449449888263387,3,Customer 1359,53,Address 1359,1.0694237006732814,2022-12-25,0,280,Location 2442
240,-0.4145718809997563,1892,2022-01-10 23:00:00,2282,1,0.84356978184243,0.2774623633454461,1,Customer 1892,59,Address 1892,-0.24384370320491983,2024-06-10,0,178,Location 2282
241,-1.1257492412141166,1830,2022-01-11 00:00:00,2373,0,0.12541948897179206,-0.7638030251874666,2,Customer 1830,22,Address 1830,1.4680495339125659,2024-04-09,0,238,Location 2373
242,-1.1961860772760737,1515,2022-01-11 01:00:00,2702,0,0.5397524641493261,0.08146205252196549,1,Customer 1515,37,Address 1515,0.8494844672946081,2023-05-30,0,447,Location 2702
243,-0.28501257821261483,1479,2022-01-11 02:00:00,2451,0,1.3997226381772763,-1.2411928820557634,0,Customer 1479,47,Address 1479,0.47243704535726067,2023-04-24,0,284,Location 2451
244,-0.6679016375532965,1398,2022-01-11 03:00:00,2789,0,-1.1869212758736152,-1.1020502539938168,4,Customer 1398,55,Address 1398,-1.613994487339077,2023-02-02,0,505,Location 2789
245,0.4490094726541419,1848,2022-01-11 04:00:00,2872,0,0.36434581229384494,-0.9483946284408018,4,Customer 1848,63,Address 1848,-1.2567553429644602,2024-04-27,0,563,Location 2872
246,0.4887425109975961,1877,2022-01-11 05:00:00,2552,0,1.6560249174680006,-0.9487456779904577,1,Customer 1877,43,Address 1877,-1.5226839959143472,2024-05-26,0,351,Location 2552
247,1.605776540012458,1965,2022-01-11 06:00:00,2118,0,0.3469353008324277,1.021290065291228,3,Customer 1965,44,Address 1965,-1.3466946770866142,2024-08-22,0,70,Location 2118
248,1.0493609225469147,1656,2022-01-11 07:00:00,2408,0,1.3319564147062255,-1.6848004295435393,2,Customer 1656,48,Address 1656,-0.03500370948962943,2023-10-18,0,262,Location 2408
249,0.2126971786290619,1180,2022-01-11 08:00:00,2677,0,-0.12888084711682934,-1.6135932850220063,1,Customer 1180,59,Address 1180,1.1538568784925753,2022-06-29,0,432,Location 2677
250,0.2060481200080961,1244,2022-01-11 09:00:00,2040,0,-1.3114168151135204,1.3110563206321029,3,Customer 1244,46,Address 1244,1.1847629898542422,2022-09-01,0,26,Location 2040
251,-0.6729020627836342,1406,2022-01-11 10:00:00,2007,0,0.8708517444511398,0.5449065756503298,3,Customer 1406,56,Address 1406,0.22419394637215306,2023-02-10,0,3,Location 2007
252,-0.628652194483324,1546,2022-01-11 11:00:00,2120,0,0.9355884958855082,0.7464981743456228,0,Customer 1546,52,Address 1546,0.22321024951587573,2023-06-30,0,71,Location 2120
253,-0.12236601322830731,1316,2022-01-11 12:00:00,2033,0,-1.564395495489054,0.06322508832570507,4,Customer 1316,41,Address 1316,-1.6451425982780807,2022-11-12,0,20,Location 2033
254,0.22995097185043262,1768,2022-01-11 13:00:00,2764,0,1.5631396270272073,-0.7304541157191986,3,Customer 1768,35,Address 1768,-1.5322085212644259,2024-02-07,0,485,Location 2764
255,0.7591052881431911,1983,2022-01-11 14:00:00,2903,0,1.4198167541777316,1.1167309776103398,2,Customer 1983,42,Address 1983,-0.378291614672326,2024-09-09,0,586,Location 2903
256,-1.5439530001977473,1685,2022-01-11 15:00:00,2242,0,1.5571562358260576,0.9404509364317283,3,Customer 1685,18,Address 1685,-1.051231241323759,2023-11-16,0,151,Location 2242
257,-1.2632377151768863,1441,2022-01-11 16:00:00,2627,0,0.5937044184740984,0.21973988984918677,0,Customer 1441,37,Address 1441,0.6117449825347596,2023-03-17,0,399,Location 2627
258,0.6704742226885037,1198,2022-01-11 17:00:00,2266,0,0.34486958178724547,-0.12620650931839716,4,Customer 1198,62,Address 1198,0.8120463954078282,2022-07-17,0,164,Location 2266
259,0.34030691227958265,1990,2022-01-11 18:00:00,2298,0,0.9070725820777333,-0.7515951035166091,2,Customer 1990,63,Address 1990,0.6703961769506664,2024-09-16,0,191,Location 2298
260,-0.9287607138006214,1893,2022-01-11 19:00:00,2228,0,-0.7742446554788239,-0.4986959156123843,1,Customer 1893,45,Address 1893,1.5331116319778106,2024-06-11,0,141,Location 2228
261,0.2365590199664218,1558,2022-01-11 20:00:00,2911,0,-0.817466929544066,1.732159972448184,0,Customer 1558,35,Address 1558,1.6586422308272775,2023-07-12,0,592,Location 2911
262,-0.0367360251035348,1995,2022-01-11 21:00:00,2005,0,-1.4388747008415912,-0.36438175689329805,3,Customer 1995,38,Address 1995,-1.3684917461414654,2024-09-21,0,2,Location 2005
263,-1.119707404593587,1253,2022-01-11 22:00:00,2509,0,-1.686713088794909,-0.9530333161643184,0,Customer 1253,62,Address 1253,-0.20860275282422752,2022-09-10,0,324,Location 2509
264,-0.9613211833044829,1455,2022-01-11 23:00:00,2104,0,-1.1226890507646938,-1.006232785487314,0,Customer 1455,39,Address 1455,-0.9797221585541857,2023-03-31,0,64,Location 2104
265,-0.5528239397643678,1017,2022-01-12 00:00:00,2055,0,-0.999647798974029,0.003561106192333541,0,Customer 1017,21,Address 1017,-0.21126539952084342,2022-01-17,0,35,Location 2055
266,-0.8993288964155056,1393,2022-01-12 01:00:00,2120,0,0.13681876514947455,0.4154029991597293,4,Customer 1393,47,Address 1393,-0.9755932133124491,2023-01-28,0,71,Location 2120
267,0.6321210834604282,1866,2022-01-12 02:00:00,2088,0,-1.7459757923896049,-0.5710697953864303,0,Customer 1866,35,Address 1866,1.4944257025792351,2024-05-15,0,53,Location 2088
268,-1.1483399030426005,1433,2022-01-12 03:00:00,2681,0,1.0913444606906673,1.289778454826889,3,Customer 1433,55,Address 1433,0.5024455256115486,2023-03-09,0,436,Location 2681
269,0.03530634026126837,1229,2022-01-12 04:00:00,2023,0,-0.7552867236285987,0.8620034731557301,4,Customer 1229,18,Address 1229,0.5179575733800701,2022-08-17,0,15,Location 2023
270,0.9635338764004799,1786,2022-01-12 05:00:00,2228,0,-1.0865780192571695,0.4005510066716101,4,Customer 1786,50,Address 1786,-1.5983063239112196,2024-02-25,0,141,Location 2228
271,-0.7438844340624803,1432,2022-01-12 06:00:00,2611,1,-1.7262967531508953,0.44615657625260446,2,Customer 1432,36,Address 1432,0.08457775452176315,2023-03-08,1,388,Location 2611
272,0.11113558700648653,1944,2022-01-12 07:00:00,2241,1,-0.9597402014233642,-1.5538419278555033,4,Customer 1944,51,Address 1944,-1.2812498298444805,2024-08-01,0,150,Location 2241
273,-1.081118964491275,1512,2022-01-12 08:00:00,2779,0,-1.3740336412593657,-0.309146799345726,2,Customer 1512,64,Address 1512,0.6348765082035717,2023-05-27,0,498,Location 2779
274,-0.7770197336573706,1354,2022-01-12 09:00:00,2262,0,0.13695828852349026,1.5904100842342512,4,Customer 1354,45,Address 1354,-0.7134641096810633,2022-12-20,0,161,Location 2262
275,0.9145817001294917,1873,2022-01-12 10:00:00,2705,0,-0.2582208145322366,0.8345052777011064,1,Customer 1873,31,Address 1873,-0.6655973547692344,2024-05-22,0,449,Location 2705
276,-0.8117966024783733,1405,2022-01-12 11:00:00,2397,0,-1.0976368277916995,1.0100232065902686,4,Customer 1405,59,Address 1405,1.390593937973063,2023-02-09,0,254,Location 2397
277,0.6146646956871759,1958,2022-01-12 12:00:00,2721,0,-0.5657316930320521,-0.25580280519683135,3,Customer 1958,57,Address 1958,1.2781569350614552,2024-08-15,0,459,Location 2721
278,0.22804641943727544,1893,2022-01-12 13:00:00,2510,0,0.2537453774171113,0.5540469902921257,2,Customer 1893,45,Address 1893,1.5331116319778106,2024-06-11,0,325,Location 2510
279,0.05426334245979226,1535,2022-01-12 14:00:00,2491,0,1.2123772018750774,0.41865707315146167,0,Customer 1535,53,Address 1535,1.183325333657701,2023-06-19,0,310,Location 2491
280,-1.563356551658986,1351,2022-01-12 15:00:00,2553,0,-0.9447265931573933,0.9639220386547244,3,Customer 1351,32,Address 1351,0.3820591863968246,2022-12-17,0,352,Location 2553
281,-1.7795505263818496,1848,2022-01-12 16:00:00,2714,0,0.23196203104857266,0.7807557122137959,0,Customer 1848,63,Address 1848,-1.2567553429644602,2024-04-27,0,457,Location 2714
282,0.4459666523479617,1562,2022-01-12 17:00:00,2713,0,1.56124598921626,0.3277309323716665,4,Customer 1562,43,Address 1562,1.6632755735414961,2023-07-16,0,456,Location 2713
283,-1.1677134393508901,1817,2022-01-12 18:00:00,2083,0,-0.6848661831494767,0.2425012609813461,3,Customer 1817,28,Address 1817,-0.9109484251767467,2024-03-27,0,51,Location 2083
284,-1.5195588412347378,1649,2022-01-12 19:00:00,2223,0,-0.14793335089288984,0.7336134453682165,2,Customer 1649,54,Address 1649,0.785045180761696,2023-10-11,0,136,Location 2223
285,0.7953298960906582,1505,2022-01-12 20:00:00,2886,0,0.21403939502407568,-0.7884920960307487,3,Customer 1505,33,Address 1505,1.2984263156286429,2023-05-20,0,573,Location 2886
286,-0.9827650980817709,1513,2022-01-12 21:00:00,2287,0,-1.5847171736221777,-1.293338528469058,4,Customer 1513,47,Address 1513,0.20586829621927463,2023-05-28,0,183,Location 2287
287,0.08226236776699919,1604,2022-01-12 22:00:00,2328,0,-0.8412490521057527,0.32987106543912054,2,Customer 1604,36,Address 1604,-0.49042805950440826,2023-08-27,0,211,Location 2328
288,0.7146712520056078,1972,2022-01-12 23:00:00,2808,0,0.886708945227081,1.1565381968817496,1,Customer 1972,39,Address 1972,0.3297676144711678,2024-08-29,0,514,Location 2808
289,1.6297350873950442,1165,2022-01-13 00:00:00,2492,1,-0.18078257089206717,0.9192538419375765,0,Customer 1165,48,Address 1165,-0.6300047157929541,2022-06-14,0,311,Location 2492
290,0.874353795584191,1597,2022-01-13 01:00:00,2039,0,0.5269066431930047,1.4835313948290227,4,Customer 1597,33,Address 1597,0.7942022169960212,2023-08-20,0,25,Location 2039
291,0.29447419229170985,1462,2022-01-13 02:00:00,2746,0,0.39690907422533617,1.395888565716942,3,Customer 1462,30,Address 1462,1.3073434013656788,2023-04-07,0,472,Location 2746
292,0.046112052179994444,1712,2022-01-13 03:00:00,2754,0,0.08292854436215424,-0.33259752798828707,3,Customer 1712,58,Address 1712,-0.32946174033963577,2023-12-13,0,479,Location 2754
293,1.4358597256930514,1100,2022-01-13 04:00:00,2038,0,0.8983430533147189,-0.6802147986106309,4,Customer 1100,62,Address 1100,-1.0992315300770656,2022-04-10,0,24,Location 2038
