TransactionID,Amount,CustomerID,Timestamp,MerchantID,FraudIndicator,TransactionAmount,AnomalyScore,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location
251,38.533109535613626,1406,2022-01-11 10:00:00,2007,0,78.56612335127426,0.6493666203166822,Retail,Customer 1406,56,Address 1406,6284.73966605261,2023-02-10,0,Merchant 2007,Location 2007
252,39.64193470676073,1546,2022-01-11 11:00:00,2120,0,80.25449380538134,0.7074811593133916,Food,Customer 1546,52,Address 1546,6282.241817070153,2023-06-30,0,Merchant 2120,Location 2120
253,52.32859080638063,1316,2022-01-11 12:00:00,2033,0,15.053521973225672,0.5105081670860443,Travel,Customer 1316,41,Address 1316,1538.0330397909063,2022-11-12,0,Merchant 2033,Location 2033
254,61.157045133672426,1768,2022-01-11 13:00:00,2764,0,96.62137605981933,0.281707456377549,Retail,Customer 1768,35,Address 1768,1824.800520598792,2024-02-07,0,Merchant 2764,Location 2764
255,74.41673714777123,1983,2022-01-11 14:00:00,2903,0,92.88343588588074,0.8142113446109935,Other,Customer 1983,42,Address 1983,4754.880201730244,2024-09-09,0,Merchant 2903,Location 2903
256,16.70607949337328,1685,2022-01-11 15:00:00,2242,0,96.46532589209308,0.7633935853704387,Retail,Customer 1685,18,Address 1685,3046.120484791152,2023-11-16,0,Merchant 2242,Location 2242
257,23.740319049622585,1441,2022-01-11 16:00:00,2627,0,71.3379670683811,0.5556280311853758,Food,Customer 1441,37,Address 1441,7268.827350334112,2023-03-17,0,Merchant 2627,Location 2627
258,72.19579593152234,1198,2022-01-11 17:00:00,2266,0,64.84821624051361,0.4558990958760039,Travel,Customer 1198,62,Address 1198,7777.442049198876,2022-07-17,0,Merchant 2266,Location 2266
259,63.92237414443909,1990,2022-01-11 18:00:00,2298,0,79.51078292588622,0.275612962520994,Other,Customer 1990,63,Address 1990,7417.757201392173,2024-09-16,0,Merchant 2298,Location 2298
260,32.121734238901404,1893,2022-01-11 19:00:00,2228,0,35.66109499785723,0.3485183802706245,Online,Customer 1893,45,Address 1893,9608.40456164155,2024-06-11,0,Merchant 2228,Location 2228
261,61.32263139109206,1558,2022-01-11 20:00:00,2911,0,34.53383406995822,0.9916263388452976,Food,Customer 1558,35,Address 1558,9927.157718777764,2023-07-12,0,Merchant 2911,Location 2911
262,54.47433021499057,1995,2022-01-11 21:00:00,2005,0,18.327174054357272,0.387238274676982,Retail,Customer 1995,38,Address 1995,2240.5177992933877,2024-09-21,0,Merchant 2005,Location 2005
263,27.336940402644966,1253,2022-01-11 22:00:00,2509,0,11.86341116322519,0.2175426414356537,Food,Customer 1253,62,Address 1253,5185.762081850918,2022-09-10,0,Merchant 2509,Location 2509
264,31.305825185224148,1455,2022-01-11 23:00:00,2104,0,26.5734715248705,0.2022063741775694,Food,Customer 1455,39,Address 1455,3227.699686241868,2023-03-31,0,Merchant 2104,Location 2104
265,41.54205962794481,1017,2022-01-12 00:00:00,2055,0,29.782455750319624,0.4933083192807312,Food,Customer 1017,21,Address 1017,5179.000965050205,2022-01-17,0,Merchant 2055,Location 2055
266,32.85924468136734,1393,2022-01-12 01:00:00,2120,0,59.42213532077228,0.6120335137046751,Travel,Customer 1393,47,Address 1393,3238.1840967641533,2023-01-28,0,Merchant 2120,Location 2120
267,71.23473259275752,1866,2022-01-12 02:00:00,2088,0,10.317806918915364,0.3276545412729026,Food,Customer 1866,35,Address 1866,9510.171443616422,2024-05-15,0,Merchant 2088,Location 2088
268,26.619459510326152,1433,2022-01-12 03:00:00,2681,0,84.3166959270708,0.8640972249158761,Retail,Customer 1433,55,Address 1433,6991.289066546222,2023-03-09,0,Merchant 2681,Location 2681
269,56.27958729651075,1229,2022-01-12 04:00:00,2023,0,36.15552839616184,0.74077886236982,Travel,Customer 1229,18,Address 1229,7030.677982437504,2022-08-17,0,Merchant 2023,Location 2023
270,79.5393640180564,1786,2022-01-12 05:00:00,2228,0,27.51526729487366,0.6077520024600808,Travel,Customer 1786,50,Address 1786,1656.961894267556,2024-02-25,0,Merchant 2228,Location 2228
271,36.75441407266821,1432,2022-01-12 06:00:00,2611,1,10.83104719865872,0.6208991111145831,Other,Customer 1432,36,Address 1432,5930.219713566649,2023-03-08,1,Merchant 2611,Location 2611
272,58.17973707615728,1944,2022-01-12 07:00:00,2241,1,30.82326807262543,0.0443423904348095,Travel,Customer 1944,51,Address 1944,2462.046546141992,2024-08-01,0,Merchant 2241,Location 2241
273,28.303899974374268,1512,2022-01-12 08:00:00,2779,0,20.018264922928516,0.4031613295818237,Other,Customer 1512,64,Address 1512,7327.564000233736,2023-05-27,0,Merchant 2779,Location 2779
274,35.92410077105648,1354,2022-01-12 09:00:00,2262,0,59.425774167905104,0.9507628829289666,Travel,Customer 1354,45,Address 1354,3903.794554497941,2022-12-20,0,Merchant 2262,Location 2262
275,78.3127071416263,1873,2022-01-12 10:00:00,2705,0,49.11928354400872,0.7328517217427827,Online,Customer 1873,31,Address 1873,4025.34005328352,2024-05-22,0,Merchant 2705,Location 2705
276,35.05265258366971,1405,2022-01-12 11:00:00,2397,0,27.226847422488543,0.783449780337816,Travel,Customer 1405,59,Address 1405,9246.516979425342,2023-02-09,0,Merchant 2397,Location 2397
277,70.79730570531635,1958,2022-01-12 12:00:00,2721,0,41.099228937129475,0.4185392602509085,Retail,Customer 1958,57,Address 1958,8961.01169238384,2024-08-15,0,Merchant 2721,Location 2721
278,61.10932034404943,1893,2022-01-12 13:00:00,2510,0,62.471646349320835,0.6520016060332727,Other,Customer 1893,45,Address 1893,9608.40456164155,2024-06-11,0,Merchant 2510,Location 2510
279,56.754616986193845,1535,2022-01-12 14:00:00,2491,0,87.47329707970232,0.6129715935210693,Food,Customer 1535,53,Address 1535,8720.210862779113,2023-06-19,0,Merchant 2491,Location 2491
280,16.219860051456457,1351,2022-01-12 15:00:00,2553,0,31.214831319840613,0.7701598012954176,Retail,Customer 1351,32,Address 1351,6685.598453640112,2022-12-17,0,Merchant 2553,Location 2553
281,10.802412944130907,1848,2022-01-12 16:00:00,2714,0,61.90352457018726,0.7173568735458106,Food,Customer 1848,63,Address 1848,2524.244090780498,2024-04-27,0,Merchant 2714,Location 2714
282,66.57002449606415,1562,2022-01-12 17:00:00,2713,0,96.57198893334257,0.5867595351398335,Travel,Customer 1562,43,Address 1562,9938.92291891054,2023-07-16,0,Merchant 2713,Location 2713
283,26.133992196232175,1817,2022-01-12 18:00:00,2083,0,37.99213522725594,0.5621896468421762,Retail,Customer 1817,28,Address 1817,3402.333160813204,2024-03-27,0,Merchant 2083,Location 2083
284,17.31735492821924,1649,2022-01-12 19:00:00,2223,0,51.99564188670163,0.7037667679921972,Other,Customer 1649,54,Address 1649,7708.879304387245,2023-10-11,0,Merchant 2223,Location 2223
285,75.32446317385762,1505,2022-01-12 20:00:00,2886,0,61.43609226237128,0.2649763500619336,Retail,Customer 1505,33,Address 1505,9012.480649818945,2023-05-20,0,Merchant 2886,Location 2886
286,30.768477767337625,1513,2022-01-12 21:00:00,2287,0,14.523521313976882,0.119439939441808,Travel,Customer 1513,47,Address 1513,6238.206319630766,2023-05-28,0,Merchant 2287,Location 2287
287,57.45622413714661,1604,2022-01-12 22:00:00,2328,0,33.91358309691065,0.5873764896528769,Other,Customer 1604,36,Address 1604,4470.138105796166,2023-08-27,0,Merchant 2328,Location 2328
288,73.3032970491333,1972,2022-01-12 23:00:00,2808,0,78.97968795996621,0.8256869130953508,Online,Customer 1972,39,Address 1972,6552.817252915446,2024-08-29,0,Merchant 2808,Location 2808
289,96.23321419600772,1165,2022-01-13 00:00:00,2492,1,51.13891597355007,0.7572829171552454,Food,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0,Merchant 2492,Location 2492
290,77.3046654263469,1597,2022-01-13 01:00:00,2039,0,69.59584396696133,0.9199520465471112,Travel,Customer 1597,33,Address 1597,7732.131278300012,2023-08-20,0,Merchant 2039,Location 2039
291,62.77388544748326,1462,2022-01-13 02:00:00,2746,0,66.20543512364335,0.8946864965778659,Retail,Customer 1462,30,Address 1462,9035.123330226636,2023-04-07,0,Merchant 2746,Location 2746
292,56.5503597491276,1712,2022-01-13 03:00:00,2754,0,58.01664841377381,0.3964009869235997,Retail,Customer 1712,58,Address 1712,4878.871298313591,2023-12-13,0,Merchant 2754,Location 2754
293,91.37503293179564,1100,2022-01-13 04:00:00,2038,0,79.28311196441244,0.2961903751706429,Travel,Customer 1100,62,Address 1100,2924.235910641115,2022-04-10,0,Merchant 2038,Location 2038
294,35.15145130726461,1009,2022-01-13 05:00:00,2253,0,16.92260058654751,0.4012329535232043,Other,Customer 1009,32,Address 1009,5359.747810190935,2022-01-09,0,Merchant 2253,Location 2253
295,34.5208597441328,1770,2022-01-13 06:00:00,2013,0,22.65471379806029,0.7979050029185851,Food,Customer 1770,36,Address 1770,6847.49092112656,2024-02-09,1,Merchant 2013,Location 2013
296,95.32857784875084,1678,2022-01-13 07:00:00,2680,0,12.048607534897886,0.6879926520485328,Travel,Customer 1678,33,Address 1678,3302.010949050849,2023-11-09,1,Merchant 2680,Location 2680
297,51.40358574104649,1953,2022-01-13 08:00:00,2069,0,82.52626114093874,0.7405518810727442,Retail,Customer 1953,18,Address 1953,5323.113544004934,2024-08-10,0,Merchant 2069,Location 2069
298,20.66255752728149,1239,2022-01-13 09:00:00,2745,0,67.96649542030532,0.3585527610416317,Retail,Customer 1239,40,Address 1239,8704.182255178053,2022-08-27,0,Merchant 2745,Location 2745
299,53.65543294021365,1322,2022-01-13 10:00:00,2243,0,87.3613393910834,0.2610608466124333,Travel,Customer 1322,29,Address 1322,9411.508716680992,2022-11-18,0,Merchant 2243,Location 2243
300,46.2432624020462,1940,2022-01-13 11:00:00,2960,0,55.290971056034934,0.4914997821568332,Other,Customer 1940,29,Address 1940,6383.377144880861,2024-07-28,0,Merchant 2960,Location 2960
301,42.303801913906405,1994,2022-01-13 12:00:00,2616,0,97.05791341411005,0.0525274265761928,Retail,Customer 1994,63,Address 1994,8791.304688526334,2024-09-20,0,Merchant 2616,Location 2616
302,98.06620816132504,1437,2022-01-13 13:00:00,2869,0,25.14389827717285,0.1267893006667646,Online,Customer 1437,19,Address 1437,3712.1659095755263,2023-03-13,0,Merchant 2869,Location 2869
303,61.98793644916741,1135,2022-01-13 14:00:00,2703,0,51.243510294736616,0.6907669459308304,Travel,Customer 1135,49,Address 1135,7871.3859110145295,2022-05-15,0,Merchant 2703,Location 2703
304,15.083582510759244,1873,2022-01-13 15:00:00,2280,0,50.70585723009551,0.8317042766387782,Retail,Customer 1873,31,Address 1873,4025.34005328352,2024-05-22,0,Merchant 2280,Location 2280
305,79.21418526693257,1233,2022-01-13 16:00:00,2020,0,44.03294777488758,0.3718737635846537,Food,Customer 1233,28,Address 1233,8198.17833915617,2022-08-21,0,Merchant 2020,Location 2020
306,14.325618955526988,1701,2022-01-13 17:00:00,2265,0,18.86049746956485,0.1315993992700281,Retail,Customer 1701,50,Address 1701,7244.499732255062,2023-12-02,0,Merchant 2265,Location 2265
307,74.04598056616143,1392,2022-01-13 18:00:00,2239,0,13.478672536399934,0.2694494353927176,Travel,Customer 1392,37,Address 1392,4900.652704449377,2023-01-27,0,Merchant 2239,Location 2239
308,13.775391834001596,1468,2022-01-13 19:00:00,2020,0,74.97224620949478,0.7677320347425342,Online,Customer 1468,45,Address 1468,2410.574676501887,2023-04-13,0,Merchant 2020,Location 2020
309,20.773444943242666,1759,2022-01-13 20:00:00,2401,0,18.097908364235465,0.1150802937910266,Food,Customer 1759,33,Address 1759,6608.386988413693,2024-01-29,0,Merchant 2401,Location 2401
310,76.94851055777721,1305,2022-01-13 21:00:00,2469,0,83.10914211490532,0.0838056407330528,Other,Customer 1305,23,Address 1305,4624.660778614991,2022-11-01,0,Merchant 2469,Location 2469
311,27.453116490888377,1060,2022-01-13 22:00:00,2864,0,81.94669264544623,0.0069695841114257,Travel,Customer 1060,38,Address 1060,9121.230250792947,2022-03-01,0,Merchant 2864,Location 2864
312,61.47768761043001,1557,2022-01-13 23:00:00,2195,0,18.370412411716973,0.2859944269610791,Retail,Customer 1557,62,Address 1557,7585.899378417061,2023-07-11,0,Merchant 2195,Location 2195
313,68.64043640103054,1157,2022-01-14 00:00:00,2479,0,71.94075357934904,0.5813751838547687,Online,Customer 1157,60,Address 1157,8479.723197096315,2022-06-06,1,Merchant 2479,Location 2479
314,39.751780643816545,1968,2022-01-14 01:00:00,2354,0,84.89408519676891,0.3179432536869019,Other,Customer 1968,60,Address 1968,8884.809636830185,2024-08-25,0,Merchant 2354,Location 2354
315,84.98269506569027,1555,2022-01-14 02:00:00,2506,0,26.085561852185347,0.7364416334829819,Travel,Customer 1555,45,Address 1555,1776.6329873685736,2023-07-09,0,Merchant 2506,Location 2506
316,29.291555935495328,1112,2022-01-14 03:00:00,2285,0,65.299832246262,0.781144516158459,Other,Customer 1112,57,Address 1112,9784.73655418159,2022-04-22,0,Merchant 2285,Location 2285
317,22.18984231519618,1292,2022-01-14 04:00:00,2771,0,64.93988674382405,0.8705355626587007,Online,Customer 1292,33,Address 1292,5713.487344025388,2022-10-19,0,Merchant 2771,Location 2771
318,64.22877239230128,1346,2022-01-14 05:00:00,2335,0,45.88273508416468,0.6173716445774726,Retail,Customer 1346,36,Address 1346,5760.88763144699,2022-12-12,0,Merchant 2335,Location 2335
319,23.854314329320637,1129,2022-01-14 06:00:00,2787,0,42.37126163650664,0.8085710538493318,Food,Customer 1129,39,Address 1129,4396.07692646077,2022-05-09,0,Merchant 2787,Location 2787
320,85.9983524413847,1903,2022-01-14 07:00:00,2261,0,16.026934488711962,0.8848376456935328,Other,Customer 1903,18,Address 1903,4718.536567167799,2024-06-21,0,Merchant 2261,Location 2261
321,57.869943366329665,1078,2022-01-14 08:00:00,2142,0,54.92016403904978,0.9389942798388944,Food,Customer 1078,32,Address 1078,1689.971098136797,2022-03-19,0,Merchant 2142,Location 2142
322,88.09696867382264,1702,2022-01-14 09:00:00,2894,0,75.78919810722196,0.3085432272629526,Retail,Customer 1702,32,Address 1702,4756.907985455394,2023-12-03,0,Merchant 2894,Location 2894
323,10.047488390659712,1466,2022-01-14 10:00:00,2419,0,87.5490045213581,0.6342225001600693,Online,Customer 1466,41,Address 1466,2569.1292344962367,2023-04-11,0,Merchant 2419,Location 2419
324,24.838450063682934,1437,2022-01-14 11:00:00,2375,0,36.01745612017183,0.8321666241180627,Retail,Customer 1437,19,Address 1437,3712.1659095755263,2023-03-13,0,Merchant 2375,Location 2375
325,47.84508341466206,1783,2022-01-14 12:00:00,2920,0,49.45731634253127,0.7269899136620447,Online,Customer 1783,31,Address 1783,9728.45350689531,2024-02-22,0,Merchant 2920,Location 2920
326,14.615120532256274,1695,2022-01-14 13:00:00,2801,0,94.55363187178202,0.3551479335481227,Food,Customer 1695,35,Address 1695,8553.03724422807,2023-11-26,0,Merchant 2801,Location 2801
327,60.68884239418577,1172,2022-01-14 14:00:00,2679,0,12.067869544491092,0.5369987811207021,Other,Customer 1172,26,Address 1172,3476.6825785674578,2022-06-21,0,Merchant 2679,Location 2679
328,61.232174778009686,1947,2022-01-14 15:00:00,2606,0,24.06076457273275,0.6319375532388383,Food,Customer 1947,22,Address 1947,5158.86049650554,2024-08-04,0,Merchant 2606,Location 2606
329,93.37250431864632,1086,2022-01-14 16:00:00,2182,0,59.29937764417035,0.9565005520133336,Food,Customer 1086,63,Address 1086,4190.332236711198,2022-03-27,0,Merchant 2182,Location 2182
330,95.76692181306092,1275,2022-01-14 17:00:00,2838,1,47.67133353601729,0.0665114211885339,Food,Customer 1275,23,Address 1275,7853.48731434184,2022-10-02,0,Merchant 2838,Location 2838
331,61.88904454076027,1657,2022-01-14 18:00:00,2567,0,34.97478548680935,0.7919936977724671,Other,Customer 1657,58,Address 1657,4754.221572747158,2023-10-19,0,Merchant 2567,Location 2567
332,70.86740450604661,1624,2022-01-14 19:00:00,2217,1,28.355782145184858,0.2217574129478223,Travel,Customer 1624,18,Address 1624,4741.807018877029,2023-09-16,0,Merchant 2217,Location 2217
333,70.95760928948519,1729,2022-01-14 20:00:00,2211,1,70.81285453080936,0.0127601291087956,Other,Customer 1729,29,Address 1729,8202.52650427615,2023-12-30,0,Merchant 2211,Location 2211
334,47.59519154883488,1300,2022-01-14 21:00:00,2474,0,51.916807419107215,0.9480732830039864,Other,Customer 1300,40,Address 1300,2446.8989581877204,2022-10-27,0,Merchant 2474,Location 2474
335,84.74839337828455,1311,2022-01-14 22:00:00,2919,0,94.06588628576188,0.4041609764191658,Online,Customer 1311,25,Address 1311,9253.478916937507,2022-11-07,0,Merchant 2919,Location 2919
336,64.2996060597047,1280,2022-01-14 23:00:00,2899,0,64.06478658704091,0.7985862568880285,Retail,Customer 1280,60,Address 1280,8295.281557902284,2022-10-07,0,Merchant 2899,Location 2899
337,59.06558827131725,1058,2022-01-15 00:00:00,2169,0,53.56586867960771,0.148080122369467,Other,Customer 1058,50,Address 1058,5923.741950678233,2022-02-27,0,Merchant 2169,Location 2169
338,59.400955284334614,1724,2022-01-15 01:00:00,2346,0,21.958819772538543,0.0749136948288784,Travel,Customer 1724,32,Address 1724,8830.49151334518,2023-12-25,0,Merchant 2346,Location 2346
339,26.183999760180477,1067,2022-01-15 02:00:00,2081,0,81.11241003559783,0.3973709630787997,Travel,Customer 1067,36,Address 1067,1555.7402540205333,2022-03-08,0,Merchant 2081,Location 2081
340,69.1723428057365,1438,2022-01-15 03:00:00,2089,0,55.87043537190193,0.4931273104496825,Other,Customer 1438,53,Address 1438,1779.9867179354387,2023-03-14,0,Merchant 2089,Location 2089
341,60.74497628008697,1531,2022-01-15 04:00:00,2215,0,48.30064943325625,0.701630082157656,Food,Customer 1531,29,Address 1531,3163.588349598883,2023-06-15,0,Merchant 2215,Location 2215
342,60.98699494097934,1832,2022-01-15 05:00:00,2847,0,10.143338817560196,0.0533305034619242,Retail,Customer 1832,47,Address 1832,8825.817318912592,2024-04-11,0,Merchant 2847,Location 2847
343,99.61607032247228,1382,2022-01-15 06:00:00,2235,0,39.32528732599576,0.8573620194529876,Other,Customer 1382,40,Address 1382,2896.257873108053,2023-01-17,0,Merchant 2235,Location 2235
344,84.49928399139073,1434,2022-01-15 07:00:00,2238,0,45.51139833022316,0.3375587054538276,Other,Customer 1434,19,Address 1434,1696.8778839206364,2023-03-10,0,Merchant 2238,Location 2238
345,37.87307960365036,1440,2022-01-15 08:00:00,2363,0,38.54509215572581,0.8582937624628676,Food,Customer 1440,23,Address 1440,3930.467974569421,2023-03-16,0,Merchant 2363,Location 2363
346,38.69316720496097,1157,2022-01-15 09:00:00,2571,0,75.64047375168997,0.6594189574982317,Food,Customer 1157,60,Address 1157,8479.723197096315,2022-06-06,1,Merchant 2571,Location 2571
347,45.02844839488476,1328,2022-01-15 10:00:00,2382,0,55.28799945162703,0.982233144189468,Other,Customer 1328,62,Address 1328,4443.037377459592,2022-11-24,0,Merchant 2382,Location 2382
348,66.4761842492444,1957,2022-01-15 11:00:00,2371,0,76.78513201977871,0.1976974189811654,Online,Customer 1957,57,Address 1957,1547.0545755760388,2024-08-14,0,Merchant 2371,Location 2371
349,74.41312191791293,1033,2022-01-15 12:00:00,2813,0,54.42464188670317,0.1012959291600077,Online,Customer 1033,50,Address 1033,2042.69235205651,2022-02-02,0,Merchant 2813,Location 2813
350,43.45501371682296,1615,2022-01-15 13:00:00,2836,0,81.38910741573,0.1252676286090109,Online,Customer 1615,28,Address 1615,9447.919780990504,2023-09-07,0,Merchant 2836,Location 2836
351,28.343420494036856,1286,2022-01-15 14:00:00,2697,0,76.11121319258898,0.6250968090329804,Food,Customer 1286,19,Address 1286,7665.932450291637,2022-10-13,0,Merchant 2697,Location 2697
352,70.0043034747928,1152,2022-01-15 15:00:00,2762,0,70.42955478894876,0.1457623571613654,Food,Customer 1152,55,Address 1152,7273.982375653035,2022-06-01,0,Merchant 2762,Location 2762
353,89.08776661986285,1137,2022-01-15 16:00:00,2051,0,49.05614324658684,0.0345541173441893,Other,Customer 1137,52,Address 1137,4843.333768944447,2022-05-17,0,Merchant 2051,Location 2051
354,66.08579500983927,1176,2022-01-15 17:00:00,2208,0,24.820314458083818,0.6253730433627112,Travel,Customer 1176,20,Address 1176,5493.960539328983,2022-06-25,0,Merchant 2208,Location 2208
355,76.34999350541855,1281,2022-01-15 18:00:00,2661,0,70.79176647757191,0.5964349376833589,Retail,Customer 1281,33,Address 1281,3183.466494213557,2022-10-08,0,Merchant 2661,Location 2661
356,60.30707463914428,1788,2022-01-15 19:00:00,2862,0,32.22567447496344,0.2471082532989105,Online,Customer 1788,27,Address 1788,4384.800511892174,2024-02-27,0,Merchant 2862,Location 2862
357,33.61255713368315,1048,2022-01-15 20:00:00,2429,0,50.06525560315955,0.2007972409097866,Travel,Customer 1048,49,Address 1048,8077.87841230679,2022-02-17,0,Merchant 2429,Location 2429
358,41.6707105414218,1073,2022-01-15 21:00:00,2897,0,50.13305863195163,0.1206256230589088,Food,Customer 1073,56,Address 1073,2392.9224118361144,2022-03-14,0,Merchant 2897,Location 2897
359,47.12640903265764,1572,2022-01-15 22:00:00,2859,0,46.65509369277571,0.2317961719565775,Travel,Customer 1572,47,Address 1572,2067.485107928368,2023-07-26,0,Merchant 2859,Location 2859
360,41.70586082062327,1264,2022-01-15 23:00:00,2534,0,16.47168996025796,0.2031701732377904,Online,Customer 1264,23,Address 1264,6025.0026610700115,2022-09-21,0,Merchant 2534,Location 2534
361,42.328118604078036,1864,2022-01-16 00:00:00,2094,0,76.53717232554115,0.3558289373794184,Travel,Customer 1864,50,Address 1864,2546.7251962058235,2024-05-13,0,Merchant 2094,Location 2094
362,71.7368591339746,1285,2022-01-16 01:00:00,2271,0,30.772897574209527,0.5059911088157398,Food,Customer 1285,47,Address 1285,6040.584196953391,2022-10-12,0,Merchant 2271,Location 2271
363,72.73147248409899,1602,2022-01-16 02:00:00,2287,0,40.85281886146893,0.4523257975361026,Online,Customer 1602,40,Address 1602,3812.531832449845,2023-08-25,0,Merchant 2287,Location 2287
364,61.136532020030394,1424,2022-01-16 03:00:00,2929,1,78.34675383654434,0.8304072019778352,Travel,Customer 1424,37,Address 1424,4344.549864306991,2023-02-28,0,Merchant 2929,Location 2929
365,40.658978551453465,1214,2022-01-16 04:00:00,2103,0,81.51690624537433,0.2389827192029654,Travel,Customer 1214,42,Address 1214,6807.184597663554,2022-08-02,0,Merchant 2103,Location 2103
366,38.31991504407297,1682,2022-01-16 05:00:00,2597,0,80.29202973692207,0.6574015327292173,Other,Customer 1682,39,Address 1682,8191.3595726453905,2023-11-13,0,Merchant 2597,Location 2597
367,67.84335713396852,1777,2022-01-16 06:00:00,2279,0,66.11186189624263,0.8735608699390411,Travel,Customer 1777,54,Address 1777,7409.497597151173,2024-02-16,0,Merchant 2279,Location 2279
368,39.31159079569777,1272,2022-01-16 07:00:00,2221,0,24.225467946636424,0.8904604827989656,Online,Customer 1272,48,Address 1272,5815.458023742309,2022-09-29,0,Merchant 2221,Location 2221
369,70.5201057693231,1427,2022-01-16 08:00:00,2533,0,20.702028708496577,0.9141230022181618,Online,Customer 1427,37,Address 1427,6728.011182922345,2023-03-03,0,Merchant 2533,Location 2533
370,81.39167697229831,1159,2022-01-16 09:00:00,2562,0,91.15475103388754,0.1124166383578301,Other,Customer 1159,54,Address 1159,5766.570781258057,2022-06-08,0,Merchant 2562,Location 2562
371,41.02830654379494,1339,2022-01-16 10:00:00,2262,0,50.12328348996043,0.8685587035542267,Other,Customer 1339,53,Address 1339,7374.113944470907,2022-12-05,0,Merchant 2262,Location 2262
372,63.45304123221416,1855,2022-01-16 11:00:00,2193,0,66.69191083460314,0.1378371338847532,Other,Customer 1855,56,Address 1855,3104.726105653679,2024-05-04,0,Merchant 2193,Location 2193
373,71.95418453277574,1825,2022-01-16 12:00:00,2923,0,77.0163722859036,0.5466640066642461,Other,Customer 1825,54,Address 1825,4886.010824613629,2024-04-04,0,Merchant 2923,Location 2923
374,74.94314154163287,1967,2022-01-16 13:00:00,2978,0,88.1879998273516,0.5092080013671066,Travel,Customer 1967,21,Address 1967,1188.9529915815351,2024-08-24,0,Merchant 2978,Location 2978
375,29.137192085767744,1914,2022-01-16 14:00:00,2497,0,49.654678943224354,0.4006211268586439,Retail,Customer 1914,18,Address 1914,6131.253862602764,2024-07-02,0,Merchant 2497,Location 2497
376,30.41243738991643,1311,2022-01-16 15:00:00,2645,0,13.28764210371413,0.4110693200572858,Food,Customer 1311,25,Address 1311,9253.478916937507,2022-11-07,0,Merchant 2645,Location 2645
377,94.34946872070527,1416,2022-01-16 16:00:00,2175,0,79.80653967411521,0.6580933392057444,Online,Customer 1416,21,Address 1416,9375.112085436744,2023-02-20,0,Merchant 2175,Location 2175
378,25.562897726593995,1586,2022-01-16 17:00:00,2477,0,43.597486396286506,0.3731622790520421,Food,Customer 1586,40,Address 1586,4726.937230596973,2023-08-09,0,Merchant 2477,Location 2477
379,95.69370268467728,1482,2022-01-16 18:00:00,2412,0,50.65348135200409,0.5256057278248182,Online,Customer 1482,26,Address 1482,2076.8077958585536,2023-04-27,0,Merchant 2412,Location 2412
380,35.73345140902997,1400,2022-01-16 19:00:00,2617,0,20.487632435112,0.6095947677499761,Other,Customer 1400,60,Address 1400,8314.951074449971,2023-02-04,0,Merchant 2617,Location 2617
381,60.52724778740764,1764,2022-01-16 20:00:00,2767,0,29.464748047988685,0.8882806622102359,Online,Customer 1764,49,Address 1764,7695.154348220063,2024-02-03,0,Merchant 2767,Location 2767
382,16.55367815863712,1397,2022-01-16 21:00:00,2941,0,78.81163469564767,0.4077261993297481,Food,Customer 1397,35,Address 1397,9060.932373148074,2023-02-01,0,Merchant 2941,Location 2941
383,27.254337830091647,1423,2022-01-16 22:00:00,2862,0,47.17712118879283,0.3316617184053101,Other,Customer 1423,40,Address 1423,7025.452026763664,2023-02-27,0,Merchant 2862,Location 2862
384,31.80425218452422,1516,2022-01-16 23:00:00,2635,0,96.6389149336172,0.3798793049355229,Other,Customer 1516,41,Address 1516,8658.737447150934,2023-05-31,0,Merchant 2635,Location 2635
385,55.764765287502705,1180,2022-01-17 00:00:00,2265,0,49.539626006184946,0.6710949995552724,Online,Customer 1180,59,Address 1180,8645.383185655746,2022-06-29,0,Merchant 2265,Location 2265
386,72.91097613446743,1750,2022-01-17 01:00:00,2814,0,77.12273560023978,0.2029273666653296,Food,Customer 1750,36,Address 1750,8128.690436376383,2024-01-20,0,Merchant 2814,Location 2814
387,71.02737815902991,1836,2022-01-17 02:00:00,2188,0,98.86850261177064,0.3369032333058752,Retail,Customer 1836,47,Address 1836,4018.773274033155,2024-04-15,0,Merchant 2188,Location 2188
388,25.850069701319335,1433,2022-01-17 03:00:00,2817,0,75.98942995326075,0.4087914562083208,Travel,Customer 1433,55,Address 1433,6991.289066546222,2023-03-09,0,Merchant 2817,Location 2817
389,94.52284775775556,1645,2022-01-17 04:00:00,2399,0,34.18003279084542,0.3017852440059573,Travel,Customer 1645,60,Address 1645,2989.523513506344,2023-10-07,0,Merchant 2399,Location 2399
390,71.88748429042212,1108,2022-01-17 05:00:00,2548,0,93.19802228295498,0.7009297040106874,Other,Customer 1108,33,Address 1108,7794.946321991311,2022-04-18,0,Merchant 2548,Location 2548
391,60.77755146349649,1653,2022-01-17 06:00:00,2781,0,39.08024183730484,0.6472340686647303,Food,Customer 1653,49,Address 1653,7118.115328388019,2023-10-15,0,Merchant 2781,Location 2781
392,83.56995599613906,1995,2022-01-17 07:00:00,2694,0,93.74254728773693,0.758218468358575,Online,Customer 1995,38,Address 1995,2240.5177992933877,2024-09-21,0,Merchant 2694,Location 2694
